checkpoint,family,global_mass_abs_diff,prefix_len,prefix_logits_max_diff,prefix_logits_mean_diff,route_entropy_a,route_entropy_b,route_logits_max_diff,route_logits_mean_diff,seq_len
checkpoint_step_00015000,hidden,0.0,48,1.5267248153686523,0.16800816357135773,1.679878491621751,1.692886700996986,9999.4267578125,171.19168090820312,96
checkpoint_step_00030000,hidden,0.0,48,3.3754334449768066,0.312237411737442,1.7914291705404009,1.9001848972760713,10000.5595703125,85.7441177368164,96
checkpoint_step_00045000,hidden,0.0,48,9.293898582458496,1.1984517574310303,1.5159745866602117,1.5558593630790711,10001.857421875,111.36842346191406,96
checkpoint_step_00015000,attention,0.0670875608921051,48,2.419217109680176,0.24039550125598907,1.6459178282664373,1.6328493906901433,1.4054834842681885,0.21729376912117004,96
checkpoint_step_00030000,attention,0.08272355794906616,48,3.8987350463867188,0.4515717327594757,1.8464523003651545,1.8570400384756236,1.1230580806732178,0.1540936827659607,96
checkpoint_step_00045000,attention,0.18206709623336792,48,8.502201080322266,0.7057448625564575,1.8063088485172816,1.908559221487779,10000.1103515625,85.88448333740234,96
checkpoint_step_00060000,attention,0.01455029845237732,48,10.444718360900879,1.3960316181182861,1.6496545718266413,1.5271077379584312,3.934765338897705,0.7079224586486816,96
